date,amount,description,word embed,TYPE,MLPClassifier,SVG ,MLP2,SVG2,income,Synthesised
20/9/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A002RK5601CR,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
20/9/18,40,DEPOSIT OSKO PAYMENT 2007055 WALDRON T Valedictory ticket,-0.007160702,5,1.00E+00,0.00E+00,0,0,,0
18/9/18,298.2,DEPOSIT CTRLINK YTH ALL 7E1J2451305764986L,-0.002136208,5,1.00E+00,0.00E+00,1,0,,0
17/9/18,-251.5,DEBIT CARD PURCHASE HAPPY COW LEASING PT SOUTH YARRA AUS,-0.002223738,4,0.00E+00,0.00E+00,0,0,,0
17/9/18,-112,DEBIT CARD PURCHASE SQ CHELSEA DARNELL MA Nunawading AUS,-0.006622411,4,0.00E+00,0.00E+00,0,0,,0
14/9/18,-39.17,DEBIT CARD PURCHASE UBER TRIP UHGQI HELP.U 14518236738 AUS,-0.000974437,4,0.00E+00,0.00E+00,0,0,,0
14/9/18,-30.61,DEBIT CARD PURCHASE UBER TRIP 4UTWU SYDNEY AUS,-0.000538586,4,0.00E+00,0.00E+00,0,0,,0
14/9/18,50,DEPOSIT ONLINE 2068119 PYMT SARAH TYRRELL,-0.007160702,5,1.00E+00,0.00E+00,0,0,,0
13/9/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A002QWKL01LC,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
13/9/18,-75,DEBIT CARD PURCHASE ILLUMINATE HAIR & DE ROWVILLE AUS,-0.002783501,4,0.00E+00,0.00E+00,0,0,,0
13/9/18,-20,DEBIT CARD PURCHASE UBER EATS PESVE HELP.U 14518236738 AUS,-0.001635105,4,0.00E+00,0.00E+00,0,0,,0
12/9/18,-205,DEBIT CARD PURCHASE 3878 SUNGLASS HUT WANTIRNA SOU AUS,-0.003685616,4,0.00E+00,0.00E+00,0,0,,0
12/9/18,496.08,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
10/9/18,-35,WITHDRAWAL ONLINE 1335298 PYMT Aidan Slac,-0.00602753,4,0.00E+00,0.00E+00,0,0,,0
6/9/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A002Q00T02HA,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
3/9/18,-14,WITHDRAWAL ONLINE 1030029 PYMT Campbell T,-0.004805011,4,0.00E+00,0.00E+00,0,0,,0
3/9/18,-38.99,DEBIT CARD PURCHASE APPLE ITUNES STORE SYDNEY AUS,-0.008447668,4,0.00E+00,0.00E+00,0,0,,0
3/9/18,136.21,DEPOSIT CTRLINK YTH ALL 7E1J2033305764986L,-0.007160702,5,1.00E+00,0.00E+00,1,0,,0
30/8/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A172153 001283,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
29/8/18,683.01,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
23/8/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A125043 000294,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
22/8/18,-11.99,DEBIT CARD PURCHASE Spotify P07237D93C Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
20/8/18,140.42,DEPOSIT CTRLINK YTH ALL 7E1J1653305764986L,-0.007160702,5,1.00E+00,0.00E+00,1,0,,0
17/8/18,-28,WITHDRAWAL MOBILE 1132978 PYMT Nikkie Xu,-0.009130458,4,0.00E+00,0.00E+00,0,0,,0
16/8/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A100796 001987,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
16/8/18,-135.18,WITHDRAWAL ONLINE 1280905 PYMT Aron Mazur SamT Law Ball,0.001279848,4,0.00E+00,0.00E+00,0,0,,0
15/8/18,769.66,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
9/8/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A074073 001158,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
7/8/18,237.81,DEPOSIT CTRLINK YTH ALL 7E1J1311305764986L,-0.006398294,5,1.00E+00,0.00E+00,1,0,,0
3/8/18,-24.95,DEBIT CARD PURCHASE JB HI FI EASTLAND RINGWOOD AUS,-0.003354386,4,0.00E+00,0.00E+00,0,0,,0
2/8/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A048779 026429,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
2/8/18,-1000,WITHDRAWAL MOBILE 1091566 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
2/8/18,-49,DEBIT CARD PURCHASE TARGET 5420 RINGWOOD AUS,-0.006695108,4,0.00E+00,0.00E+00,0,0,,0
1/8/18,248.03,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.001030768,6,1,0,1,0,1,1
26/7/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A003195 000309,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
23/7/18,-12.99,DEBIT CARD PURCHASE Amazon Australia Servi MELBOURNE AUS,-0.00505913,4,0.00E+00,0.00E+00,0,0,,0
23/7/18,-11.99,DEBIT CARD PURCHASE Spotify P06C77BE2E Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
19/7/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A981544 000946,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
17/7/18,-13.99,DEBIT CARD PURCHASE Amazon Australia Servi MELBOURNE AUS,-0.00505913,4,0.00E+00,0.00E+00,0,0,,0
17/7/18,149.1,DEPOSIT CTRLINK YTH ALL 7E1J0741305764986L,-0.007160702,5,1.00E+00,0.00E+00,1,0,,0
16/7/18,-14.12,DEBIT CARD PURCHASE UBER TRIP 5AFGP SYDNEY AUS,-0.000538586,4,0.00E+00,0.00E+00,0,0,,0
16/7/18,-5.57,DEBIT CARD PURCHASE Amazon Australia Servi MELBOURNE AUS,-0.00505913,4,0.00E+00,0.00E+00,0,0,,0
16/7/18,-5.57,DEBIT CARD PURCHASE Amazon Australia Servi MELBOURNE AUS,-0.00505913,4,0.00E+00,0.00E+00,0,0,,0
13/7/18,-1500,WITHDRAWAL MOBILE 1204534 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
13/7/18,-35,DEBIT CARD PURCHASE EASTLINK RINGWOOD AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
12/7/18,-16.97,PAYMENT BY AUTHORITY TO Goodlife Camberw A956880 000677,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
12/7/18,2633.73,DEPOSIT SALARY MINTER ELLISON S 29252,0.00113363,6,1,0,1,0,1,1
5/7/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A934570 016723,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
4/7/18,-5.57,DEBIT CARD PURCHASE Amazon Australia Servi MELBOURNE AUS,-0.00505913,4,0.00E+00,0.00E+00,0,0,,0
4/7/18,496.08,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
2/7/18,-30.72,DEBIT CARD PURCHASE UBER TRIP YYW7P HELP.U 14518236738 AUS,-0.000974437,4,0.00E+00,0.00E+00,0,0,,0
2/7/18,12,DEPOSIT KEREN STUK love love love,-0.006398294,5,1.00E+00,0.00E+00,0,0,,0
28/6/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A879704 001892,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
25/6/18,-38,WITHDRAWAL ONLINE 1861175 PYMT Madeleine,-0.006960502,4,0.00E+00,0.00E+00,0,0,,0
22/6/18,-11.99,DEBIT CARD PURCHASE Spotify P066D394E5 Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
21/6/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A858274 032753,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
21/6/18,-1000,WITHDRAWAL MOBILE 1957111 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
20/6/18,769.66,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
20/6/18,245.96,DEPOSIT SALARY KING AND WOOD MA 029282,-0.005445153,6,0,0,1,0,1,1
14/6/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A833379 032254,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
13/6/18,-1100,WITHDRAWAL MOBILE 1341008 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
11/6/18,298.2,DEPOSIT CTRLINK YTH ALL 7E1J9752305764986L,-0.005445153,5,0.00E+00,0.00E+00,1,0,,0
7/6/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A815321 042281,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
6/6/18,650.04,DEPOSIT SALARY KING AND WOOD MA 029282,-0.004371612,6,1,0,1,0,1,1
6/6/18,172.55,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.008931275,6,0,0,1,0,1,1
5/6/18,-6.99,DEBIT CARD PURCHASE AMAZON AUST SERVICES MELBOURNE AUS,-0.005252652,4,0.00E+00,0.00E+00,0,0,,0
31/5/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A786506 046217,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
24/5/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A744305 000605,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
24/5/18,-1000,WITHDRAWAL MOBILE 1201149 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
23/5/18,1122.88,DEPOSIT SALARY KING AND WOOD MA 029282,-0.004371612,6,1,0,1,0,1,1
22/5/18,-11.99,DEBIT CARD PURCHASE Spotify P060E4D94E Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
21/5/18,-30,WITHDRAWAL ONLINE 1211770 PYMT Sarah K Ty Mothers Day,-0.00603148,4,0.00E+00,0.00E+00,0,0,,0
18/5/18,-5.18,DEBIT CARD PURCHASE AMAZON AUST SERVICES MELBOURNE AUS,-0.005252652,4,0.00E+00,0.00E+00,0,0,,0
17/5/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A720342 001319,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
16/5/18,-500,WITHDRAWAL MOBILE 1381410 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
10/5/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A699353 001086,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
9/5/18,532.03,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
3/5/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A672111 003485,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
3/5/18,-540.08,WITHDRAWAL MOBILE 1228239 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
3/5/18,-7.12,DEBIT CARD PURCHASE AMAZON AUST SERVICES MELBOURNE AUS,-0.005252652,4,0.00E+00,0.00E+00,0,0,,0
2/5/18,621.57,DEPOSIT SALARY MMB MANAGEMENT S STYR11/05/2018,-0.003453047,6,1,0,1,0,1,1
30/4/18,-90,WITHDRAWAL ONLINE 1316496 PYMT Samantha T Extra April money,-0.005270372,4,0.00E+00,0.00E+00,0,0,,0
27/4/18,-200,WITHDRAWAL MOBILE 1751287 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
27/4/18,-641,WITHDRAWAL MOBILE 1742594 PYMT D & A Tyrr,-0.006987109,4,0.00E+00,0.00E+00,0,0,,0
26/4/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A621041 040106,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
24/4/18,-30,DEBIT CARD PURCHASE EASTLINK RINGWOOD AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
24/4/18,932.54,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.007507263,6,1,0,1,0,1,1
23/4/18,-11.99,DEBIT CARD PURCHASE Spotify P05B34AB39 Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
19/4/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A599254 000561,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
16/4/18,-462.95,WITHDRAWAL MOBILE 1366703 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
16/4/18,298.2,DEPOSIT CTRLINK YTH ALL 7E1J8270305764986L,-0.008931275,5,0.00E+00,0.00E+00,1,0,,0
12/4/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A577108 001126,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
6/4/18,-25.45,DEBIT CARD PURCHASE BOOKTOPIA PTY LTD LIDCOMBE AUS,-0.005224911,4,0.00E+00,0.00E+00,0,0,,0
5/4/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A541805 003253,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
3/4/18,72.56,DEPOSIT CTRLINK YTH ALL 7E1J7928305764986L,-0.008931275,5,0.00E+00,0.00E+00,0,0,,0
3/4/18,85,DEPOSIT ONLINE 2468107 PYMT DAVID TYRRELL CBA Dividends,-0.008931275,5,0.00E+00,0.00E+00,0,0,,0
29/3/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A500677 000525,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
29/3/18,-500,WITHDRAWAL MOBILE 1379020 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
28/3/18,359.48,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.008931275,6,0,0,1,0,1,1
26/3/18,-1000,WITHDRAWAL MOBILE 1170368 PYMT Samantha T,-0.007063579,4,0.00E+00,0.00E+00,0,0,,0
26/3/18,-10.41,DEBIT CARD PURCHASE UBER TRIP 5CIW2 SYDNEY AUS,-0.000538586,4,0.00E+00,0.00E+00,0,0,,0
23/3/18,310.5,DEPOSIT K&L GATES Manual Pay,-0.008931275,5,0.00E+00,0.00E+00,1,0,,0
23/3/18,243.65,DEPOSIT CTRLINK YTH ALL 7E1J7738305764986L,-0.008931275,5,0.00E+00,0.00E+00,1,0,,0
22/3/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A474793 001153,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
22/3/18,-11.99,DEBIT CARD PURCHASE Spotify P05572FA90 Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
21/3/18,310.5,DEPOSIT SALARY MMB MANAGEMENT S STYR30/03/2018,-0.008931275,6,0,0,1,0,1,1
20/3/18,-29.99,DEBIT CARD PURCHASE APPLE ITUNES STORE SYDNEY AUS,-0.008447668,4,0.00E+00,0.00E+00,0,0,,0
15/3/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A454596 001358,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
15/3/18,-35,WITHDRAWAL ONLINE 1856096 PYMT Alasdair F,-0.007583822,4,0.00E+00,0.00E+00,0,0,,0
14/3/18,-15.9,DEBIT CARD PURCHASE GoFundraise RUSHCUTTERS AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
14/3/18,183.34,"DEPOSIT SALARY WHITEHORSE CITY 19467 TYRRELL, S.",-0.008931275,6,0,0,1,0,1,1
13/3/18,-1000,WITHDRAWAL ONLINE 1298045 PYMT Samantha T Another 1k,-0.003981134,4,0.00E+00,0.00E+00,0,0,,0
8/3/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A428449 000758,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
8/3/18,-600,WITHDRAWAL ONLINE 1136149 PYMT Samantha T ING,-0.003927173,4,0.00E+00,0.00E+00,0,0,,0
8/3/18,-900,WITHDRAWAL ONLINE 1113966 PYMT Samantha T Transfer to DE,0.000122069,4,0.00E+00,0.00E+00,0,0,,0
8/3/18,-45.45,DEBIT CARD PURCHASE 39 PIZZERIA E ANTIPA MELBOURNE AUS,-0.007013752,4,0.00E+00,0.00E+00,0,0,,0
8/3/18,2066.89,DEPOSIT ONLINE 2106606 TFR Westpac eSaver,-0.008931275,5,1.00E+00,0.00E+00,1,0,,0
7/3/18,-8.5,DEBIT CARD PURCHASE Grafali Coffee Clayton AUS,-0.004874031,4,0.00E+00,0.00E+00,0,0,,0
7/3/18,-5,DEBIT CARD PURCHASE TASTE BAGUETTE CLAYTON AUS,-0.004798119,4,0.00E+00,0.00E+00,0,0,,0
7/3/18,621.01,DEPOSIT SALARY MMB MANAGEMENT S STYR16/03/2018,-0.003453047,6,1,0,1,0,1,1
5/3/18,-51.6,DEBIT CARD PURCHASE MOUNTAIN VIEW HOTEL RICHMOND AUS,-0.004384679,4,0.00E+00,0.00E+00,0,0,,0
5/3/18,-35.5,DEBIT CARD PURCHASE PAYPAL YOMG 4029357733 AUS,-0.007184508,4,0.00E+00,0.00E+00,0,0,,0
2/3/18,-30,DEBIT CARD PURCHASE EASTLINK RINGWOOD AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
1/3/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A403346 007083,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
1/3/18,-6,DEBIT CARD PURCHASE THE PRINCETON GROUP CLAYTON AUS,-0.003714132,4,0.00E+00,0.00E+00,0,0,,0
28/2/18,-1000,WITHDRAWAL ONLINE 1217532 PYMT Samantha T,-0.004543848,4,0.00E+00,0.00E+00,0,0,,0
28/2/18,-46.64,DEBIT CARD PURCHASE BP TALLY HO 0548 SYNDAL AUS,-0.000128456,4,0.00E+00,0.00E+00,0,0,,0
28/2/18,-15,DEBIT CARD PURCHASE MONASH LAW STUD SOCI MONASH UNI AUS,-0.001446318,4,0.00E+00,0.00E+00,0,0,,0
28/2/18,1000,DEPOSIT ONLINE 2204339 TFR Westpac eSaver,-0.008931275,5,1.00E+00,0.00E+00,1,0,,0
27/2/18,-1300,WITHDRAWAL MOBILE 1284858 TFR Westpac eSa,-0.007508267,4,0.00E+00,0.00E+00,0,0,,0
27/2/18,-50,WITHDRAWAL MOBILE 1203015 PYMT Tyrrell,-0.011066993,4,0.00E+00,0.00E+00,0,0,,0
27/2/18,-22.7,DEBIT CARD PURCHASE THE VAUCLUSE HOTEL RICHMOND AUS,-0.003834025,4,0.00E+00,0.00E+00,0,0,,0
27/2/18,-12,DEBIT CARD PURCHASE THE VAUCLUSE HOTEL RICHMOND AUS,-0.003834025,4,0.00E+00,0.00E+00,0,0,,0
27/2/18,-9,DEBIT CARD PURCHASE MYKI GLEN WVLY RS GWY GLEN WAVERLE AUS,-0.006180407,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-22,WITHDRAWAL MOBILE 1814334 PYMT Allison Wa Sam Dinner,-0.00335878,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-15,WITHDRAWAL MOBILE 1644304 PYMT Caroline P,-0.006681582,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-35.79,DEBIT CARD PURCHASE Taxify 2018 02 24 01 5 Tallinn EST,-0.000977335,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-16.99,DEBIT CARD PURCHASE V/CELLARS 3735 MELBOURNE AUS,-0.002079583,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-15,DEBIT CARD PURCHASE LONG SONG MELBOURNE AUS,-0.003695019,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-14.5,DEBIT CARD PURCHASE THE YO MY COMPANY PTY FOUNTAIN GAT AUS,-0.008386984,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-11,DEBIT CARD PURCHASE BOURGEOIS 380 PTY LT MELBOURNE AUS,-0.000805708,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-7.7,DEBIT CARD PURCHASE WOOLWORTHS 3089 SOUTHERNCRVI AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
26/2/18,-4,DEBIT CARD PURCHASE SQ SENSORY LAB Melbourne AUS,-0.004538136,4,0.00E+00,0.00E+00,0,0,,0
23/2/18,-110,WITHDRAWAL ONLINE 1152938 PYMT Matthew Du,-0.002667306,4,0.00E+00,0.00E+00,0,0,,0
23/2/18,-13,DEBIT CARD PURCHASE DELHI STREETS MELBOURNE AUS,-0.006293615,4,0.00E+00,0.00E+00,0,0,,0
23/2/18,-4,DEBIT CARD PURCHASE ECLIPSE CAFE MELBOURNE AUS,-0.001748912,4,0.00E+00,0.00E+00,0,0,,0
22/2/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A356490 000514,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
22/2/18,-16,DEBIT CARD PURCHASE HUNTERS ROOTS QPS MELBOURNE AUS,-0.002566234,4,0.00E+00,0.00E+00,0,0,,0
22/2/18,-11.99,DEBIT CARD PURCHASE Spotify Sydney AUS,-0.003020221,4,0.00E+00,0.00E+00,0,0,,0
22/2/18,-10.25,DEBIT CARD PURCHASE HAIGH RETAIL PTY LTD MELBOURNE AUS,-0.002937477,4,0.00E+00,0.00E+00,0,0,,0
22/2/18,-4,DEBIT CARD PURCHASE WESTALL PARTNERS PTQPS MELBOURNE AUS,-0.001152479,4,0.00E+00,0.00E+00,0,0,,0
21/2/18,-4,DEBIT CARD PURCHASE ALTIUS COFFEE BREWEQPS MELBOURNE AUS,-0.003788116,4,0.00E+00,0.00E+00,0,0,,0
21/2/18,-3.3,DEBIT CARD PURCHASE WOOLWORTHS 3089 SOUTHERNCRVI AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
21/2/18,1433.45,DEPOSIT SALARY MMB MANAGEMENT S STYR02/03/2018,-0.003453047,6,1,0,1,0,1,1
20/2/18,-5.1,DEBIT CARD PURCHASE WESTALL PARTNERS PTQPS MELBOURNE AUS,-0.001152479,4,0.00E+00,0.00E+00,0,0,,0
19/2/18,-22.5,DEBIT CARD PURCHASE MADELINES AT JELLS WHEELERS HIL AUS,-0.004683659,4,0.00E+00,0.00E+00,0,0,,0
19/2/18,-10,DEBIT CARD PURCHASE LIQUORLAND 3861 RICHMOND AUS,-0.005414092,4,0.00E+00,0.00E+00,0,0,,0
15/2/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A335424 002466,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
15/2/18,-11.6,DEBIT CARD PURCHASE GM MESSINA WINDSOR Windsor AUS,-0.007206287,4,0.00E+00,0.00E+00,0,0,,0
14/2/18,-23.32,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
13/2/18,-149.99,DEBIT CARD PURCHASE WITTNER WANTIRNA SOU AUS,-0.004427364,4,0.00E+00,0.00E+00,0,0,,0
13/2/18,-90.93,DEBIT CARD PURCHASE GM CABS PTY LTD MASCOT AUS,-0.01095489,4,0.00E+00,0.00E+00,0,0,,0
13/2/18,-2,DEBIT CARD PURCHASE WOOLWORTHS 3089 SOUTHERNCRVI AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-39.95,DEBIT CARD PURCHASE PRICELINE KNOX WANTIRNA AUS,-0.00581375,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-39.44,DEBIT CARD PURCHASE COLES EXPRESS 6732 VERMONT SOUT AUS,-0.003820451,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-30.2,DEBIT CARD PURCHASE Taxify 2018 02 09 23 2 Tallinn EST,-0.001831614,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-29.95,DEBIT CARD PURCHASE The Daily Edited ALEXANDRIA AUS,-0.00590418,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-22.75,DEBIT CARD PURCHASE BENJAMIN LEWIS C PL FITZROY AUS,-0.006111256,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-17.68,DEBIT CARD PURCHASE COLES 0650 WANTIRNA STH AUS,-0.003570549,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-12,DEBIT CARD PURCHASE WATERSIDE HOTEL MELBOURNE AUS,-0.000901181,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-12,DEBIT CARD PURCHASE WATERSIDE HOTEL MELBOURNE AUS,-0.000901181,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-12,DEBIT CARD PURCHASE WATERSIDE HOTEL MELBOURNE AUS,-0.000901181,4,0.00E+00,0.00E+00,0,0,,0
12/2/18,-8.2,DEBIT CARD PURCHASE Bar Sur Loup BALWYN NORTH AUS,-0.001505862,4,0.00E+00,0.00E+00,0,0,,0
9/2/18,-24,DEBIT CARD PURCHASE THE GRAIN STORE EATQPS MELBOURNE AUS,-0.004478558,4,0.00E+00,0.00E+00,0,0,,0
9/2/18,-11,DEBIT CARD PURCHASE BOURGEOIS 380 PTY LT MELBOURNE AUS,-0.000805708,4,0.00E+00,0.00E+00,0,0,,0
8/2/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A311705 000740,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
8/2/18,-50,DEBIT CARD PURCHASE PAYPAL YOMG 4029357733 AUS,-0.007184508,4,0.00E+00,0.00E+00,0,0,,0
8/2/18,-13.6,DEBIT CARD PURCHASE HUNTERS ROOTS QPS MELBOURNE AUS,-0.002566234,4,0.00E+00,0.00E+00,0,0,,0
7/2/18,1342.52,DEPOSIT SALARY MMB MANAGEMENT S STYR16/02/2018,-0.003453047,6,1,0,1,0,1,1
6/2/18,-4.08,DEBIT CARD PURCHASE WOOLWORTHS 3089 SOUTHERNCRVI AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
5/2/18,-19.5,DEBIT CARD PURCHASE TWENTY SECOND JANDIN GLEN WAVERLE AUS,-0.005657529,4,0.00E+00,0.00E+00,0,0,,0
5/2/18,-16,DEBIT CARD PURCHASE HUNTERS ROOTS QPS MELBOURNE AUS,-0.002566234,4,0.00E+00,0.00E+00,0,0,,0
2/2/18,-11,DEBIT CARD PURCHASE BOURGEOIS 380 PTY LT MELBOURNE AUS,-0.000805708,4,0.00E+00,0.00E+00,0,0,,0
1/2/18,-16.96,PAYMENT BY AUTHORITY TO Goodlife Camberw A289513 001082,0.002050084,4,0.00E+00,0.00E+00,0,0,,0
1/2/18,-11,DEBIT CARD PURCHASE BOURGEOIS 380 PTY LT MELBOURNE AUS,-0.000805708,4,0.00E+00,0.00E+00,0,0,,0
31/1/18,-4.63,DEBIT CARD PURCHASE WOOLWORTHS 3089 SOUTHERNCRVI AUS,-0.004294406,4,0.00E+00,0.00E+00,0,0,,0
29/1/18,-65,DEBIT CARD PURCHASE ILLUMINATE HAIR & DE ROWVILLE AUS,-0.002783501,4,0.00E+00,0.00E+00,0,0,,0
29/1/18,-47.7,DEBIT CARD PURCHASE COLES EXPRESS 6976 GLEN WAVERLE AUS,-0.004777146,4,0.00E+00,0.00E+00,0,0,,0
29/1/18,-27.74,DEBIT CARD PURCHASE COLES 0677 VERMONT SOUT AUS,-0.002415298,4,0.00E+00,0.00E+00,0,0,,0
